DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 6.70-03
HARDWARE 00114-3201
MAP_VERSION 6.5
HW_TYPE 4
VersaPogoFsx 0
파일 이름 C:\Tekscan\Research\Database\MOVIES\1x\x07R.fsx
SENSOR_TYPE GRIP2-High
ROWS 29
COLS 25
ROW_SPACING 4.0005 millimeters
COL_SPACING 4.0005 millimeters
SENSEL_AREA 16.0038 mm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.02
SECONDS_PER_FRAME 0
MICRO_SECOND 0
TIME 2019-05-15 9:24:47.66오후
SCALE_FACTOR  0.238516  1.51258  0.00462234  0.000132955  0.351349  0.000419876  0.117021  0.000560536 N/cm2 / raw
EXPONENT 0.849026 0.684311 1.74367 2.38147 0.754554 2.04007 0.851172 2.11511
SATURATION_PRESSURE 26.3471 N/cm2 (Tile0, Exponential Extrapolation)
SATURATION_PRESSURE 67.0718 N/cm2 (Tile1, Exponential Extrapolation)
SATURATION_PRESSURE 72.6229 N/cm2 (Tile2, Exponential Extrapolation)
SATURATION_PRESSURE 71.5827 N/cm2 (Tile3, Exponential Extrapolation)
SATURATION_PRESSURE 22.9934 N/cm2 (Tile4, Exponential Extrapolation)
SATURATION_PRESSURE 34.0903 N/cm2 (Tile5, Exponential Extrapolation)
SATURATION_PRESSURE 13.0811 N/cm2 (Tile6, Exponential Extrapolation)
SATURATION_PRESSURE 68.9764 N/cm2 (Tile7, Exponential Extrapolation)
CALIBRATION_POINT_1 584 (Grams) 296 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 670 (Raw Sum) 6 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 90 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 263 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1194 (Grams) 275 (Raw Sum) 3 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 223 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 275 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 372 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 265 (Raw Sum) 9 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 659 (Raw Sum) 11 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 434 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 617 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 200 (Grams) 182 (Raw Sum) 5 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 813.001 (Grams) 932 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1193 (Grams) 377 (Raw Sum) 8 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 355 (Raw Sum) 6 (Number of Loaded Cells)
MAP_INDEX 0
성: 1
이름: x
성별: 여성
START_FRAME 1
END_FRAME 200
COMMENTS Frame, Time, (Absolute Time), Row (mm), Col (mm), Raw Sum
ASCII_DATA @@

1, 0, 2019-05-15 9:24:47.66오후, 4.02, 94.46, 45
2, 0.02, 2019-05-15 9:24:47.68오후, 2.72, 94.52, 33
3, 0.04, 2019-05-15 9:24:47.7오후, 3.71, 94.30, 39
4, 0.06, 2019-05-15 9:24:47.72오후, 3.55, 94.58, 43
5, 0.08, 2019-05-15 9:24:47.74오후, 2.45, 94.61, 41
6, 0.1, 2019-05-15 9:24:47.76오후, 3.92, 94.46, 41
7, 0.12, 2019-05-15 9:24:47.78오후, 3.71, 94.30, 39
8, 0.14, 2019-05-15 9:24:47.8오후, 3.04, 94.30, 37
9, 0.16, 2019-05-15 9:24:47.82오후, 3.04, 94.30, 37
10, 0.18, 2019-05-15 9:24:47.84오후, 3.87, 94.37, 41
11, 0.2, 2019-05-15 9:24:47.86오후, 2.75, 94.37, 40
12, 0.22, 2019-05-15 9:24:47.88오후, 3.21, 94.51, 45
13, 0.24, 2019-05-15 9:24:47.9오후, 5.21, 94.51, 46
14, 0.26, 2019-05-15 9:24:47.92오후, 3.75, 94.91, 44
15, 0.28, 2019-05-15 9:24:47.94오후, 3.86, 94.83, 42
16, 0.3, 2019-05-15 9:24:47.96오후, 4.41, 94.41, 46
17, 0.32, 2019-05-15 9:24:47.98오후, 4.96, 94.55, 37
18, 0.34, 2019-05-15 9:24:48오후, 3.29, 94.22, 45
19, 0.36, 2019-05-15 9:24:48.02오후, 2.59, 94.61, 44
20, 0.38, 2019-05-15 9:24:48.04오후, 2.84, 94.86, 33
21, 0.4, 2019-05-15 9:24:48.06오후, 2.51, 94.37, 36
22, 0.42, 2019-05-15 9:24:48.08오후, 3.17, 94.32, 39
23, 0.44, 2019-05-15 9:24:48.1오후, 4.00, 94.56, 38
24, 0.46, 2019-05-15 9:24:48.12오후, 4.85, 94.78, 42
25, 0.48, 2019-05-15 9:24:48.14오후, 4.86, 94.77, 45
26, 0.5, 2019-05-15 9:24:48.16오후, 4.95, 94.52, 42
27, 0.52, 2019-05-15 9:24:48.18오후, 3.74, 94.65, 39
28, 0.54, 2019-05-15 9:24:48.2오후, 3.13, 94.51, 38
29, 0.56, 2019-05-15 9:24:48.22오후, 2.76, 94.34, 44
30, 0.58, 2019-05-15 9:24:48.24오후, 2.76, 94.34, 44
31, 0.6, 2019-05-15 9:24:48.26오후, 2.82, 94.44, 41
32, 0.62, 2019-05-15 9:24:48.28오후, 3.26, 94.59, 43
33, 0.64, 2019-05-15 9:24:48.3오후, 4.77, 94.85, 41
34, 0.66, 2019-05-15 9:24:48.32오후, 3.47, 95.03, 37
35, 0.68, 2019-05-15 9:24:48.34오후, 4.65, 94.86, 37
36, 0.7, 2019-05-15 9:24:48.36오후, 4.65, 94.85, 40
37, 0.72, 2019-05-15 9:24:48.38오후, 4.86, 94.60, 41
38, 0.74, 2019-05-15 9:24:48.4오후, 3.11, 94.35, 45
39, 0.76, 2019-05-15 9:24:48.42오후, 3.21, 94.35, 46
40, 0.78, 2019-05-15 9:24:48.44오후, 3.78, 94.75, 39
41, 0.8, 2019-05-15 9:24:48.46오후, 3.12, 94.36, 43
42, 0.82, 2019-05-15 9:24:48.48오후, 3.86, 94.52, 40
43, 0.84, 2019-05-15 9:24:48.5오후, 3.96, 94.33, 38
44, 0.86, 2019-05-15 9:24:48.52오후, 4.07, 94.32, 42
45, 0.88, 2019-05-15 9:24:48.54오후, 3.76, 94.59, 44
46, 0.9, 2019-05-15 9:24:48.56오후, 3.63, 94.38, 35
47, 0.92, 2019-05-15 9:24:48.58오후, 4.53, 94.82, 41
48, 0.94, 2019-05-15 9:24:48.6오후, 3.51, 94.68, 38
