B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.025,0.025,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 2, 0.02,, 2019-05-15 9:50:04.54오후,,,Raw Sum=,,1433
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.276,1.090,B,2.145,1.183,1.997,2.847
B,B,B,B,B,B,19.839,15.859,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.148,0.032,B,5.249,5.249,2.847,1.844
B,B,B,B,B,B,29.557,16.552,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.257,0.000,B,7.027,4.225,6.927,2.434
B,B,B,B,B,B,19.203,8.750,0.000,0.000,B,0.000,0.000,0.000,0.461,B,0.000,0.000,0.000,0.000,B,4.342,1.183,1.687,5.358
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,10.086,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.004,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,3.906,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.004,B,0.000,1.000,2.711,1.525
B,B,B,B,B,B,5.155,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.025,0.000,0.000,0.009,B,0.000,1.000,6.315,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.004,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.153,0.000,0.011,0.016,0.011,0.000,0.105,0.011,0.079,0.007,0.000,0.000,0.022,0.091,0.007,0.000,0.007,0.000,0.000
B,B,B,B,B,B,0.000,0.011,0.004,0.000,0.000,0.000,0.007,0.011,0.000,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.016,0.000,0.000
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.153,0.252
0.935,0.000,1.092,4.999,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
2.377,1.541,1.092,5.234,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.253,0.000,0.000
0.000,0.000,0.606,4.881,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.107,0.058,0.017,0.025
0.000,0.000,0.935,5.466,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.127,0.046,0.025,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.172,0.127,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.000,B,B,B,B,B,B,B,0.107,0.011,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.017,0.034,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.006
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 3, 0.04,, 2019-05-15 9:50:04.56오후,,,Raw Sum=,,1444
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.341,1.090,B,2.145,1.358,1.997,3.111
B,B,B,B,B,B,19.522,17.232,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.167,0.032,B,5.358,5.138,2.711,1.844
B,B,B,B,B,B,29.030,15.507,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.257,0.000,B,7.027,4.342,7.027,2.291
B,B,B,B,B,B,19.203,8.283,0.000,0.000,B,0.000,0.000,0.000,0.714,B,0.000,0.000,0.000,0.000,B,4.459,1.358,0.000,5.138
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,9.205,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.004,B,0.000,1.358,2.711,1.183
B,B,B,B,B,B,6.803,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.025,0.000,0.000,0.014,B,0.000,1.183,6.418,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.004,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.171,0.007,0.011,0.011,0.011,0.000,0.105,0.007,0.067,0.007,0.000,0.000,0.022,0.091,0.007,0.000,0.004,0.000,0.000
B,B,B,B,B,B,0.000,0.004,0.000,0.000,0.000,0.000,0.004,0.011,0.000,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.022,0.000,0.000
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.189,0.230
0.935,0.000,1.092,6.155,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
2.511,1.394,0.935,5.234,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.197,0.000,0.000
0.000,0.000,0.774,5.116,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.089,0.046,0.011,0.017
0.000,0.000,0.935,5.466,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.197,0.046,0.025,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.197,0.172,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.000,B,B,B,B,B,B,B,0.107,0.011,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.017,0.034,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.073
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 4, 0.06,, 2019-05-15 9:50:04.58오후,,,Raw Sum=,,1468
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.276,1.032,B,2.145,1.358,2.291,3.111
B,B,B,B,B,B,19.203,17.900,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.148,0.032,B,5.249,5.027,2.711,1.997
B,B,B,B,B,B,29.557,15.507,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.311,0.000,B,7.326,4.225,6.725,2.574
B,B,B,B,B,B,19.203,8.750,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,4.574,1.358,1.358,5.027
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,9.650,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,5.155,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,1.525,2.711,1.000
B,B,B,B,B,B,6.803,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.025,0.000,0.000,0.009,B,0.000,1.000,5.790,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.004,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.171,0.011,0.011,0.016,0.011,0.000,0.120,0.007,0.067,0.004,0.000,0.000,0.022,0.091,0.007,0.000,0.004,0.000,0.000
B,B,B,B,B,B,0.000,0.011,0.004,0.000,0.000,0.000,0.004,0.011,0.000,0.000,0.000,0.000,0.004,0.007,0.000,0.000,0.011,0.000,0.000
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.189,0.252
0.774,0.000,1.092,6.830,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
2.644,1.685,1.092,5.116,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.172,0.000,0.000
0.000,0.606,0.606,4.881,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.107,0.058,0.011,0.017
0.000,0.000,0.935,5.116,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.253,0.034,0.025,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.197,0.172,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.000,B,B,B,B,B,B,B,0.089,0.011,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.011,0.034,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.006,0.006,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.073
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 5, 0.08,, 2019-05-15 9:50:04.6오후,,,Raw Sum=,,1417
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.276,1.032,B,1.997,1.358,2.847,3.111
B,B,B,B,B,B,19.839,16.552,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.025,B,5.249,4.689,2.980,1.997
B,B,B,B,B,B,28.498,15.507,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.257,0.000,B,7.227,3.986,6.418,2.291
B,B,B,B,B,B,18.881,8.283,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,4.459,1.000,1.358,4.689
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,9.650,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,3.906,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,1.358,2.291,0.000
B,B,B,B,B,B,6.803,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.019,0.000,0.000,0.014,B,0.000,0.000,4.802,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.004,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.136,0.011,0.011,0.016,0.011,0.000,0.105,0.007,0.079,0.007,0.000,0.000,0.029,0.091,0.007,0.000,0.007,0.000,0.000
B,B,B,B,B,B,0.000,0.016,0.004,0.000,0.000,0.000,0.007,0.007,0.000,0.000,0.000,0.000,0.002,0.007,0.000,0.000,0.004,0.000,0.000
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011
0.000,0.000,0.000,0.000,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.171,0.299
0.774,0.000,0.774,7.053,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
2.644,1.541,1.092,5.116,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.224,0.000,0.000
0.000,0.000,0.606,4.762,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.127,0.046,0.017,0.017
0.000,0.000,0.774,4.999,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.224,0.025,0.025,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.224,0.172,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.000,B,B,B,B,B,B,B,0.107,0.011,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.034,0.025,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.006,0.006,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.073
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 6, 0.1,, 2019-05-15 9:50:04.62오후,,,Raw Sum=,,1379
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.031,B,0.000,0.000,1.150,0.976,B,2.145,1.358,2.847,3.368
B,B,B,B,B,B,18.881,16.894,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.148,0.025,B,5.249,4.459,2.711,2.291
B,B,B,B,B,B,29.030,15.151,0.000,0.000,B,0.000,0.000,0.000,0.213,B,0.000,0.000,0.311,0.000,B,7.227,3.865,6.107,1.997
B,B,B,B,B,B,19.203,8.750,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,4.342,1.000,0.000,4.689
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,8.750,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,3.906,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.006,B,0.000,1.525,1.844,0.805
B,B,B,B,B,B,6.276,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.025,0.000,0.000,0.019,B,0.000,0.000,4.459,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.004,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
