DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 6.70-03
HARDWARE 00114-3201
MAP_VERSION 6.5
HW_TYPE 4
VersaPogoFsx 0
파일 이름 C:\Tekscan\Research\Database\MOVIES\1x\x02R.fsx
SENSOR_TYPE GRIP2-High
ROWS 29
COLS 25
ROW_SPACING 4.0005 millimeters
COL_SPACING 4.0005 millimeters
SENSEL_AREA 16.0038 mm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.02
SECONDS_PER_FRAME 0
MICRO_SECOND 0
TIME 2019-05-15 8:58:52.95오후
SCALE_FACTOR  0.238516  1.51258  0.00462234  0.000132955  0.351349  0.000419876  0.117021  0.000560536 N/cm2 / raw
EXPONENT 0.849026 0.684311 1.74367 2.38147 0.754554 2.04007 0.851172 2.11511
SATURATION_PRESSURE 26.3471 N/cm2 (Tile0, Exponential Extrapolation)
SATURATION_PRESSURE 67.0718 N/cm2 (Tile1, Exponential Extrapolation)
SATURATION_PRESSURE 72.6229 N/cm2 (Tile2, Exponential Extrapolation)
SATURATION_PRESSURE 71.5827 N/cm2 (Tile3, Exponential Extrapolation)
SATURATION_PRESSURE 22.9934 N/cm2 (Tile4, Exponential Extrapolation)
SATURATION_PRESSURE 34.0903 N/cm2 (Tile5, Exponential Extrapolation)
SATURATION_PRESSURE 13.0811 N/cm2 (Tile6, Exponential Extrapolation)
SATURATION_PRESSURE 68.9764 N/cm2 (Tile7, Exponential Extrapolation)
CALIBRATION_POINT_1 584 (Grams) 296 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 670 (Raw Sum) 6 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 90 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 263 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1194 (Grams) 275 (Raw Sum) 3 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 223 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 275 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 372 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 265 (Raw Sum) 9 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 659 (Raw Sum) 11 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 434 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 617 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 200 (Grams) 182 (Raw Sum) 5 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 813.001 (Grams) 932 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1193 (Grams) 377 (Raw Sum) 8 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 355 (Raw Sum) 6 (Number of Loaded Cells)
MAP_INDEX 0
성: 1
이름: x
성별: 여성
START_FRAME 1
END_FRAME 200
COMMENTS Frame, Time, (Absolute Time), Row (mm), Col (mm), Raw Sum
ASCII_DATA @@

1, 0, 2019-05-15 8:58:52.95오후, 48.18, 66.80, 116
2, 0.02, 2019-05-15 8:58:52.97오후, 51.74, 63.50, 119
3, 0.04, 2019-05-15 8:58:52.99오후, 41.45, 72.02, 112
4, 0.06, 2019-05-15 8:58:53.01오후, 47.00, 65.96, 118
5, 0.08, 2019-05-15 8:58:53.03오후, 51.19, 63.62, 116
6, 0.1, 2019-05-15 8:58:53.05오후, 49.36, 65.90, 108
7, 0.12, 2019-05-15 8:58:53.07오후, 50.29, 64.70, 113
8, 0.14, 2019-05-15 8:58:53.09오후, 46.18, 69.11, 107
9, 0.16, 2019-05-15 8:58:53.11오후, 51.76, 63.28, 118
10, 0.18, 2019-05-15 8:58:53.13오후, 46.60, 65.79, 118
11, 0.2, 2019-05-15 8:58:53.15오후, 52.31, 62.89, 116
12, 0.22, 2019-05-15 8:58:53.17오후, 46.67, 66.50, 114
13, 0.24, 2019-05-15 8:58:53.19오후, 48.31, 65.13, 121
14, 0.26, 2019-05-15 8:58:53.21오후, 51.15, 63.62, 116
15, 0.28, 2019-05-15 8:58:53.23오후, 47.40, 65.65, 113
16, 0.3, 2019-05-15 8:58:53.25오후, 47.35, 65.67, 117
17, 0.32, 2019-05-15 8:58:53.27오후, 50.23, 64.34, 116
18, 0.34, 2019-05-15 8:58:53.29오후, 46.72, 69.41, 112
19, 0.36, 2019-05-15 8:58:53.31오후, 52.31, 62.89, 116
20, 0.38, 2019-05-15 8:58:53.33오후, 50.21, 64.34, 115
21, 0.4, 2019-05-15 8:58:53.35오후, 51.35, 63.61, 118
22, 0.42, 2019-05-15 8:58:53.37오후, 46.69, 66.51, 115
23, 0.44, 2019-05-15 8:58:53.39오후, 43.02, 68.37, 123
24, 0.46, 2019-05-15 8:58:53.41오후, 51.19, 63.62, 114
25, 0.48, 2019-05-15 8:58:53.43오후, 47.33, 65.66, 113
26, 0.5, 2019-05-15 8:58:53.45오후, 47.94, 65.26, 113
27, 0.52, 2019-05-15 8:58:53.47오후, 46.96, 66.34, 110
28, 0.54, 2019-05-15 8:58:53.49오후, 51.14, 63.61, 112
29, 0.56, 2019-05-15 8:58:53.51오후, 50.76, 63.78, 108
30, 0.58, 2019-05-15 8:58:53.53오후, 47.36, 66.21, 114
31, 0.6, 2019-05-15 8:58:53.55오후, 52.62, 62.79, 115
32, 0.62, 2019-05-15 8:58:53.57오후, 46.76, 69.45, 106
33, 0.64, 2019-05-15 8:58:53.59오후, 51.15, 63.65, 106
34, 0.66, 2019-05-15 8:58:53.61오후, 46.42, 69.09, 110
35, 0.68, 2019-05-15 8:58:53.63오후, 51.15, 63.65, 109
36, 0.7, 2019-05-15 8:58:53.65오후, 47.57, 65.07, 109
37, 0.72, 2019-05-15 8:58:53.67오후, 47.35, 65.70, 116
38, 0.74, 2019-05-15 8:58:53.69오후, 47.70, 65.06, 110
39, 0.76, 2019-05-15 8:58:53.71오후, 45.64, 69.56, 103
40, 0.78, 2019-05-15 8:58:53.73오후, 43.89, 68.29, 118
41, 0.8, 2019-05-15 8:58:53.75오후, 47.35, 65.69, 108
42, 0.82, 2019-05-15 8:58:53.77오후, 52.30, 62.92, 109
43, 0.84, 2019-05-15 8:58:53.79오후, 50.52, 65.22, 108
44, 0.86, 2019-05-15 8:58:53.81오후, 52.35, 62.93, 115
45, 0.88, 2019-05-15 8:58:53.83오후, 47.14, 66.35, 110
46, 0.9, 2019-05-15 8:58:53.85오후, 50.97, 64.34, 108
47, 0.92, 2019-05-15 8:58:53.87오후, 44.81, 73.07, 97
48, 0.94, 2019-05-15 8:58:53.89오후, 50.95, 64.33, 105
