DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 6.70-03
HARDWARE 00114-3201
MAP_VERSION 6.5
HW_TYPE 4
VersaPogoFsx 0
파일 이름 C:\Tekscan\Research\Database\MOVIES\1x\x03R.fsx
SENSOR_TYPE GRIP2-High
ROWS 29
COLS 25
ROW_SPACING 4.0005 millimeters
COL_SPACING 4.0005 millimeters
SENSEL_AREA 16.0038 mm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.02
SECONDS_PER_FRAME 0
MICRO_SECOND 0
TIME 2019-05-15 9:04:22.21오후
SCALE_FACTOR  0.238516  1.51258  0.00462234  0.000132955  0.351349  0.000419876  0.117021  0.000560536 N/cm2 / raw
EXPONENT 0.849026 0.684311 1.74367 2.38147 0.754554 2.04007 0.851172 2.11511
SATURATION_PRESSURE 26.3471 N/cm2 (Tile0, Exponential Extrapolation)
SATURATION_PRESSURE 67.0718 N/cm2 (Tile1, Exponential Extrapolation)
SATURATION_PRESSURE 72.6229 N/cm2 (Tile2, Exponential Extrapolation)
SATURATION_PRESSURE 71.5827 N/cm2 (Tile3, Exponential Extrapolation)
SATURATION_PRESSURE 22.9934 N/cm2 (Tile4, Exponential Extrapolation)
SATURATION_PRESSURE 34.0903 N/cm2 (Tile5, Exponential Extrapolation)
SATURATION_PRESSURE 13.0811 N/cm2 (Tile6, Exponential Extrapolation)
SATURATION_PRESSURE 68.9764 N/cm2 (Tile7, Exponential Extrapolation)
CALIBRATION_POINT_1 584 (Grams) 296 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 670 (Raw Sum) 6 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 90 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 263 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1194 (Grams) 275 (Raw Sum) 3 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 223 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 275 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 372 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 265 (Raw Sum) 9 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 659 (Raw Sum) 11 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 434 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 617 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 200 (Grams) 182 (Raw Sum) 5 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 813.001 (Grams) 932 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1193 (Grams) 377 (Raw Sum) 8 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 355 (Raw Sum) 6 (Number of Loaded Cells)
MAP_INDEX 0
성: 1
이름: x
성별: 여성
START_FRAME 1
END_FRAME 200
COMMENTS Frame, Time, (Absolute Time), Row (mm), Col (mm), Raw Sum
ASCII_DATA @@

1, 0, 2019-05-15 9:04:22.21오후, 7.07, 93.98, 27
2, 0.02, 2019-05-15 9:04:22.23오후, 4.24, 93.41, 52
3, 0.04, 2019-05-15 9:04:22.25오후, 3.91, 93.96, 35
4, 0.06, 2019-05-15 9:04:22.27오후, 13.50, 88.93, 35
5, 0.08, 2019-05-15 9:04:22.29오후, 14.34, 89.97, 39
6, 0.1, 2019-05-15 9:04:22.31오후, 13.57, 89.83, 43
7, 0.12, 2019-05-15 9:04:22.33오후, 7.51, 94.02, 38
8, 0.14, 2019-05-15 9:04:22.35오후, 8.27, 92.91, 45
9, 0.16, 2019-05-15 9:04:22.37오후, 17.91, 90.04, 46
10, 0.18, 2019-05-15 9:04:22.39오후, 8.27, 93.55, 49
11, 0.2, 2019-05-15 9:04:22.41오후, 9.12, 92.61, 56
12, 0.22, 2019-05-15 9:04:22.43오후, 15.57, 90.39, 58
13, 0.24, 2019-05-15 9:04:22.45오후, 12.24, 89.87, 55
14, 0.26, 2019-05-15 9:04:22.47오후, 19.22, 87.17, 65
15, 0.28, 2019-05-15 9:04:22.49오후, 16.00, 88.50, 62
16, 0.3, 2019-05-15 9:04:22.51오후, 17.35, 88.19, 64
17, 0.32, 2019-05-15 9:04:22.53오후, 17.04, 88.35, 67
18, 0.34, 2019-05-15 9:04:22.55오후, 12.62, 89.63, 69
19, 0.36, 2019-05-15 9:04:22.57오후, 9.24, 92.51, 59
20, 0.38, 2019-05-15 9:04:22.59오후, 12.85, 89.72, 76
21, 0.4, 2019-05-15 9:04:22.61오후, 14.09, 90.48, 77
22, 0.42, 2019-05-15 9:04:22.63오후, 13.59, 90.27, 74
23, 0.44, 2019-05-15 9:04:22.65오후, 16.04, 88.74, 79
24, 0.46, 2019-05-15 9:04:22.67오후, 12.49, 89.95, 76
25, 0.48, 2019-05-15 9:04:22.69오후, 16.26, 88.15, 82
26, 0.5, 2019-05-15 9:04:22.71오후, 15.14, 89.11, 89
27, 0.52, 2019-05-15 9:04:22.73오후, 15.07, 88.43, 86
28, 0.54, 2019-05-15 9:04:22.75오후, 15.77, 88.45, 83
29, 0.56, 2019-05-15 9:04:22.77오후, 15.46, 88.19, 84
30, 0.58, 2019-05-15 9:04:22.79오후, 16.00, 87.23, 77
31, 0.6, 2019-05-15 9:04:22.81오후, 16.99, 87.74, 84
32, 0.62, 2019-05-15 9:04:22.83오후, 15.52, 88.58, 88
33, 0.64, 2019-05-15 9:04:22.85오후, 14.64, 88.97, 89
34, 0.66, 2019-05-15 9:04:22.87오후, 15.54, 88.18, 89
35, 0.68, 2019-05-15 9:04:22.89오후, 11.45, 89.18, 83
36, 0.7, 2019-05-15 9:04:22.91오후, 15.46, 88.11, 98
37, 0.72, 2019-05-15 9:04:22.93오후, 13.85, 89.37, 90
38, 0.74, 2019-05-15 9:04:22.95오후, 13.04, 89.39, 89
39, 0.76, 2019-05-15 9:04:22.97오후, 11.74, 89.64, 84
40, 0.78, 2019-05-15 9:04:22.99오후, 14.81, 88.78, 87
41, 0.8, 2019-05-15 9:04:23.01오후, 14.25, 88.41, 86
42, 0.82, 2019-05-15 9:04:23.03오후, 14.37, 88.48, 82
43, 0.84, 2019-05-15 9:04:23.05오후, 13.27, 90.44, 79
44, 0.86, 2019-05-15 9:04:23.07오후, 11.77, 89.63, 77
45, 0.88, 2019-05-15 9:04:23.09오후, 10.11, 91.69, 80
46, 0.9, 2019-05-15 9:04:23.11오후, 9.70, 91.90, 81
47, 0.92, 2019-05-15 9:04:23.13오후, 9.54, 92.15, 88
48, 0.94, 2019-05-15 9:04:23.15오후, 10.08, 91.94, 81
