DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 6.70-03
HARDWARE 00114-3201
MAP_VERSION 6.5
HW_TYPE 4
VersaPogoFsx 0
파일 이름 C:\Tekscan\Research\Database\MOVIES\1x\x15R.fsx
SENSOR_TYPE GRIP2-High
ROWS 29
COLS 25
ROW_SPACING 4.0005 millimeters
COL_SPACING 4.0005 millimeters
SENSEL_AREA 16.0038 mm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.02
SECONDS_PER_FRAME 0
MICRO_SECOND 0
TIME 2019-05-15 9:50:04.52오후
SCALE_FACTOR  0.238516  1.51258  0.00462234  0.000132955  0.351349  0.000419876  0.117021  0.000560536 N/cm2 / raw
EXPONENT 0.849026 0.684311 1.74367 2.38147 0.754554 2.04007 0.851172 2.11511
SATURATION_PRESSURE 26.3471 N/cm2 (Tile0, Exponential Extrapolation)
SATURATION_PRESSURE 67.0718 N/cm2 (Tile1, Exponential Extrapolation)
SATURATION_PRESSURE 72.6229 N/cm2 (Tile2, Exponential Extrapolation)
SATURATION_PRESSURE 71.5827 N/cm2 (Tile3, Exponential Extrapolation)
SATURATION_PRESSURE 22.9934 N/cm2 (Tile4, Exponential Extrapolation)
SATURATION_PRESSURE 34.0903 N/cm2 (Tile5, Exponential Extrapolation)
SATURATION_PRESSURE 13.0811 N/cm2 (Tile6, Exponential Extrapolation)
SATURATION_PRESSURE 68.9764 N/cm2 (Tile7, Exponential Extrapolation)
CALIBRATION_POINT_1 584 (Grams) 296 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 670 (Raw Sum) 6 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 90 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 263 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1194 (Grams) 275 (Raw Sum) 3 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 223 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 275 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 372 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 265 (Raw Sum) 9 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 659 (Raw Sum) 11 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 434 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 617 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 200 (Grams) 182 (Raw Sum) 5 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 813.001 (Grams) 932 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1193 (Grams) 377 (Raw Sum) 8 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 355 (Raw Sum) 6 (Number of Loaded Cells)
MAP_INDEX 0
성: 1
이름: x
성별: 여성
START_FRAME 1
END_FRAME 200
COMMENTS Frame, Time, (Absolute Time), Row (mm), Col (mm), Raw Sum
ASCII_DATA @@

1, 0, 2019-05-15 9:50:04.52오후, 21.58, 46.50, 1457
2, 0.02, 2019-05-15 9:50:04.54오후, 21.08, 45.68, 1433
3, 0.04, 2019-05-15 9:50:04.56오후, 21.43, 45.64, 1444
4, 0.06, 2019-05-15 9:50:04.58오후, 21.56, 45.12, 1468
5, 0.08, 2019-05-15 9:50:04.6오후, 21.29, 44.58, 1417
6, 0.1, 2019-05-15 9:50:04.62오후, 21.23, 44.26, 1379
7, 0.12, 2019-05-15 9:50:04.64오후, 21.11, 43.93, 1350
8, 0.14, 2019-05-15 9:50:04.66오후, 21.32, 43.41, 1330
9, 0.16, 2019-05-15 9:50:04.68오후, 21.05, 43.20, 1340
10, 0.18, 2019-05-15 9:50:04.7오후, 20.98, 42.81, 1321
11, 0.2, 2019-05-15 9:50:04.72오후, 21.50, 42.36, 1328
12, 0.22, 2019-05-15 9:50:04.74오후, 21.23, 42.68, 1305
13, 0.24, 2019-05-15 9:50:04.76오후, 21.12, 42.18, 1281
14, 0.26, 2019-05-15 9:50:04.78오후, 21.38, 42.05, 1285
15, 0.28, 2019-05-15 9:50:04.8오후, 21.14, 42.61, 1281
16, 0.3, 2019-05-15 9:50:04.82오후, 21.32, 42.38, 1257
17, 0.32, 2019-05-15 9:50:04.84오후, 21.17, 42.42, 1242
18, 0.34, 2019-05-15 9:50:04.86오후, 21.16, 42.23, 1239
19, 0.36, 2019-05-15 9:50:04.88오후, 21.39, 42.71, 1271
20, 0.38, 2019-05-15 9:50:04.9오후, 21.10, 42.73, 1256
21, 0.4, 2019-05-15 9:50:04.92오후, 21.11, 42.49, 1233
22, 0.42, 2019-05-15 9:50:04.94오후, 20.72, 42.30, 1163
23, 0.44, 2019-05-15 9:50:04.96오후, 20.99, 42.13, 1156
24, 0.46, 2019-05-15 9:50:04.98오후, 20.73, 41.69, 1152
25, 0.48, 2019-05-15 9:50:05오후, 21.10, 41.44, 1123
26, 0.5, 2019-05-15 9:50:05.02오후, 20.79, 41.15, 1134
27, 0.52, 2019-05-15 9:50:05.04오후, 21.34, 41.25, 1144
28, 0.54, 2019-05-15 9:50:05.06오후, 21.08, 41.25, 1147
29, 0.56, 2019-05-15 9:50:05.08오후, 20.71, 41.40, 1141
30, 0.58, 2019-05-15 9:50:05.1오후, 20.90, 41.41, 1154
31, 0.6, 2019-05-15 9:50:05.12오후, 21.07, 41.51, 1167
32, 0.62, 2019-05-15 9:50:05.14오후, 21.31, 41.55, 1156
33, 0.64, 2019-05-15 9:50:05.16오후, 21.44, 41.25, 1162
34, 0.66, 2019-05-15 9:50:05.18오후, 21.37, 41.86, 1179
35, 0.68, 2019-05-15 9:50:05.2오후, 21.44, 41.44, 1171
36, 0.7, 2019-05-15 9:50:05.22오후, 21.41, 41.39, 1144
37, 0.72, 2019-05-15 9:50:05.24오후, 20.84, 41.26, 1128
38, 0.74, 2019-05-15 9:50:05.26오후, 20.76, 41.39, 1145
39, 0.76, 2019-05-15 9:50:05.28오후, 20.72, 41.47, 1142
40, 0.78, 2019-05-15 9:50:05.3오후, 20.58, 41.42, 1136
41, 0.8, 2019-05-15 9:50:05.32오후, 20.47, 41.79, 1140
42, 0.82, 2019-05-15 9:50:05.34오후, 20.95, 41.47, 1117
43, 0.84, 2019-05-15 9:50:05.36오후, 20.61, 41.48, 1095
44, 0.86, 2019-05-15 9:50:05.38오후, 20.49, 40.92, 1076
45, 0.88, 2019-05-15 9:50:05.4오후, 20.49, 40.72, 1083
46, 0.9, 2019-05-15 9:50:05.42오후, 20.44, 39.96, 1047
47, 0.92, 2019-05-15 9:50:05.44오후, 20.70, 39.66, 1029
