DATA_TYPE COF
VERSION Tekscan 압력 측정 시스템 6.70-03
HARDWARE 00114-3201
MAP_VERSION 6.5
HW_TYPE 4
VersaPogoFsx 0
파일 이름 C:\Tekscan\Research\Database\MOVIES\1x\x08R.fsx
SENSOR_TYPE GRIP2-High
ROWS 29
COLS 25
ROW_SPACING 4.0005 millimeters
COL_SPACING 4.0005 millimeters
SENSEL_AREA 16.0038 mm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.02
SECONDS_PER_FRAME 0
MICRO_SECOND 0
TIME 2019-05-15 9:29:09.7오후
SCALE_FACTOR  0.238516  1.51258  0.00462234  0.000132955  0.351349  0.000419876  0.117021  0.000560536 N/cm2 / raw
EXPONENT 0.849026 0.684311 1.74367 2.38147 0.754554 2.04007 0.851172 2.11511
SATURATION_PRESSURE 26.3471 N/cm2 (Tile0, Exponential Extrapolation)
SATURATION_PRESSURE 67.0718 N/cm2 (Tile1, Exponential Extrapolation)
SATURATION_PRESSURE 72.6229 N/cm2 (Tile2, Exponential Extrapolation)
SATURATION_PRESSURE 71.5827 N/cm2 (Tile3, Exponential Extrapolation)
SATURATION_PRESSURE 22.9934 N/cm2 (Tile4, Exponential Extrapolation)
SATURATION_PRESSURE 34.0903 N/cm2 (Tile5, Exponential Extrapolation)
SATURATION_PRESSURE 13.0811 N/cm2 (Tile6, Exponential Extrapolation)
SATURATION_PRESSURE 68.9764 N/cm2 (Tile7, Exponential Extrapolation)
CALIBRATION_POINT_1 584 (Grams) 296 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 670 (Raw Sum) 6 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 90 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 263 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1194 (Grams) 275 (Raw Sum) 3 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 223 (Raw Sum) 2 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 275 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 372 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 265 (Raw Sum) 9 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 659 (Raw Sum) 11 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 584 (Grams) 434 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 1197 (Grams) 617 (Raw Sum) 4 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 200 (Grams) 182 (Raw Sum) 5 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 813.001 (Grams) 932 (Raw Sum) 7 (Number of Loaded Cells)
CALIBRATION_MODE_2 점
CALIBRATION_POINT_1 1193 (Grams) 377 (Raw Sum) 8 (Number of Loaded Cells)
CALIBRATION_MODE_1 점
CALIBRATION_POINT_2 584 (Grams) 355 (Raw Sum) 6 (Number of Loaded Cells)
MAP_INDEX 0
성: 1
이름: x
성별: 여성
START_FRAME 1
END_FRAME 200
COMMENTS Frame, Time, (Absolute Time), Row (mm), Col (mm), Raw Sum
ASCII_DATA @@

1, 0, 2019-05-15 9:29:09.7오후, 23.23, 84.50, 62
2, 0.02, 2019-05-15 9:29:09.72오후, 19.70, 86.27, 66
3, 0.04, 2019-05-15 9:29:09.74오후, 14.87, 88.24, 61
4, 0.06, 2019-05-15 9:29:09.76오후, 21.01, 85.00, 66
5, 0.08, 2019-05-15 9:29:09.78오후, 19.90, 86.18, 69
6, 0.1, 2019-05-15 9:29:09.8오후, 15.68, 87.86, 62
7, 0.12, 2019-05-15 9:29:09.82오후, 19.52, 86.05, 56
8, 0.14, 2019-05-15 9:29:09.84오후, 17.71, 87.24, 66
9, 0.16, 2019-05-15 9:29:09.86오후, 18.35, 86.57, 61
10, 0.18, 2019-05-15 9:29:09.88오후, 22.02, 84.53, 60
11, 0.2, 2019-05-15 9:29:09.9오후, 20.28, 85.60, 55
12, 0.22, 2019-05-15 9:29:09.92오후, 19.85, 85.95, 54
13, 0.24, 2019-05-15 9:29:09.94오후, 18.54, 86.59, 61
14, 0.26, 2019-05-15 9:29:09.96오후, 17.68, 86.83, 58
15, 0.28, 2019-05-15 9:29:09.98오후, 15.62, 87.76, 67
16, 0.3, 2019-05-15 9:29:10오후, 18.74, 86.25, 60
17, 0.32, 2019-05-15 9:29:10.02오후, 15.42, 87.81, 70
18, 0.34, 2019-05-15 9:29:10.04오후, 17.26, 86.90, 59
19, 0.36, 2019-05-15 9:29:10.06오후, 18.75, 86.44, 57
20, 0.38, 2019-05-15 9:29:10.08오후, 20.98, 85.57, 61
21, 0.4, 2019-05-15 9:29:10.1오후, 21.73, 85.39, 57
22, 0.42, 2019-05-15 9:29:10.12오후, 21.73, 85.08, 59
23, 0.44, 2019-05-15 9:29:10.14오후, 19.89, 85.84, 59
24, 0.46, 2019-05-15 9:29:10.16오후, 19.63, 85.95, 60
25, 0.48, 2019-05-15 9:29:10.18오후, 19.42, 86.12, 62
26, 0.5, 2019-05-15 9:29:10.2오후, 20.41, 85.95, 64
27, 0.52, 2019-05-15 9:29:10.22오후, 19.42, 86.12, 62
28, 0.54, 2019-05-15 9:29:10.24오후, 19.20, 86.05, 61
29, 0.56, 2019-05-15 9:29:10.26오후, 18.72, 86.77, 66
30, 0.58, 2019-05-15 9:29:10.28오후, 17.70, 86.96, 70
31, 0.6, 2019-05-15 9:29:10.3오후, 21.00, 85.41, 57
32, 0.62, 2019-05-15 9:29:10.32오후, 21.00, 85.41, 57
33, 0.64, 2019-05-15 9:29:10.34오후, 23.05, 84.89, 63
34, 0.66, 2019-05-15 9:29:10.36오후, 22.30, 85.25, 62
35, 0.68, 2019-05-15 9:29:10.38오후, 24.36, 84.20, 66
36, 0.7, 2019-05-15 9:29:10.4오후, 21.77, 84.88, 59
37, 0.72, 2019-05-15 9:29:10.42오후, 25.14, 83.67, 63
38, 0.74, 2019-05-15 9:29:10.44오후, 22.05, 84.61, 61
39, 0.76, 2019-05-15 9:29:10.46오후, 21.13, 85.50, 68
40, 0.78, 2019-05-15 9:29:10.48오후, 20.68, 85.70, 66
41, 0.8, 2019-05-15 9:29:10.5오후, 23.10, 84.82, 63
42, 0.82, 2019-05-15 9:29:10.52오후, 23.10, 84.82, 63
43, 0.84, 2019-05-15 9:29:10.54오후, 18.62, 86.15, 62
44, 0.86, 2019-05-15 9:29:10.56오후, 19.56, 85.85, 64
45, 0.88, 2019-05-15 9:29:10.58오후, 20.74, 85.70, 65
46, 0.9, 2019-05-15 9:29:10.6오후, 20.72, 85.40, 52
47, 0.92, 2019-05-15 9:29:10.62오후, 19.17, 86.16, 58
48, 0.94, 2019-05-15 9:29:10.64오후, 19.47, 85.80, 58
