B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 28, 0.54,, 2019-05-15 9:48:51.64오후,,,Raw Sum=,,1489
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.623,0.869,B,0.000,1.183,1.687,1.997
B,B,B,B,B,B,5.155,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.145,1.525,2.291
B,B,B,B,B,B,0.000,6.276,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.084,0.000,B,0.000,1.687,1.997,2.145
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.461,B,0.000,0.000,0.009,0.000,B,0.000,1.183,1.997,1.358
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.844,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,3.111,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.136,0.105,0.016,0.011,0.037,0.463,0.664,1.383,3.801,0.903,0.701,2.032,2.885,0.463,0.252,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.029,0.037,3.285,0.016,0.022,0.171,0.171,0.016,0.171,0.037,0.029,0.037,0.037,0.016,0.000,0.000,0.000,0.000
0.000,0.000,4.403,4.403,B,B,0.000,0.000,0.000,0.209,0.000,0.000,0.007,0.000,0.004,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4.999,8.039,B,B,0.037,0.000,0.000,0.091,0.007,0.011,0.004,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.668,6.607,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,2.105,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,1.092,8.039,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 29, 0.56,, 2019-05-15 9:48:51.66오후,,,Raw Sum=,,1509
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.623,0.869,B,0.000,1.183,1.687,2.291
B,B,B,B,B,B,5.155,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.145,1.525,2.291
B,B,B,B,B,B,6.276,6.276,0.000,0.000,B,0.000,0.000,0.000,0.105,B,0.000,0.000,0.148,0.000,B,0.000,1.687,2.145,2.145
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,0.000,1.183,1.997,1.358
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.805,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.525,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,2.980,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.136,0.091,0.016,0.004,0.029,0.494,0.664,1.330,3.801,0.860,0.664,2.032,2.885,0.463,0.299,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.037,0.037,3.285,0.022,0.022,0.171,0.171,0.022,0.171,0.037,0.022,0.037,0.037,0.016,0.000,0.000,0.000,0.000
0.000,0.000,4.282,4.282,B,B,0.000,0.000,0.000,0.209,0.000,0.000,0.004,0.000,0.007,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,5.466,8.147,B,B,0.037,0.000,0.000,0.105,0.007,0.011,0.000,0.022,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.035,7.274,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.774,2.105,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.774,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.606,0.000,0.935,8.255,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.011,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 30, 0.58,, 2019-05-15 9:48:51.68오후,,,Raw Sum=,,1512
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.550,0.869,B,0.000,1.358,1.687,2.291
B,B,B,B,B,B,4.550,14.792,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.145,1.525,1.997
B,B,B,B,B,B,5.155,4.550,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.148,0.000,B,0.000,1.687,2.145,2.145
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,0.000,1.183,1.997,1.358
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.805,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.687,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,3.111,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.153,0.091,0.016,0.000,0.037,0.494,0.628,1.330,3.890,0.860,0.664,2.097,3.042,0.433,0.299,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.037,0.037,3.285,0.022,0.022,0.171,0.189,0.022,0.171,0.046,0.029,0.037,0.029,0.029,0.000,0.000,0.000,0.000
0.000,0.000,4.523,4.403,B,B,0.000,0.000,0.000,0.209,0.000,0.000,0.007,0.000,0.011,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,5.116,7.931,B,B,0.029,0.000,0.000,0.091,0.007,0.011,0.004,0.029,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.668,7.494,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.606,1.541,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.935,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,1.092,8.255,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 31, 0.6,, 2019-05-15 9:48:51.7오후,,,Raw Sum=,,1512
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.550,0.869,B,0.000,1.183,1.687,2.291
B,B,B,B,B,B,5.728,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.291,1.525,2.291
B,B,B,B,B,B,6.276,6.276,0.000,0.000,B,0.000,0.000,0.000,0.105,B,0.000,0.000,0.113,0.000,B,0.000,1.687,2.145,2.145
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.009,0.000,B,0.000,1.358,1.997,1.358
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.687,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,2.980,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.136,0.105,0.016,0.000,0.037,0.494,0.664,1.437,3.981,0.860,0.593,2.032,2.732,0.494,0.275,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.037,0.037,3.285,0.022,0.022,0.171,0.209,0.029,0.189,0.046,0.029,0.037,0.022,0.029,0.000,0.000,0.000,0.000
0.000,0.000,4.038,4.282,B,B,0.000,0.000,0.000,0.209,0.000,0.000,0.004,0.000,0.011,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4.881,7.713,B,B,0.037,0.000,0.000,0.091,0.007,0.011,0.000,0.022,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.291,7.713,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.774,2.105,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.774,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.774,8.363,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 32, 0.62,, 2019-05-15 9:48:51.72오후,,,Raw Sum=,,1486
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.031,B,0.000,0.000,1.276,0.869,B,0.000,1.358,1.997,2.291
B,B,B,B,B,B,4.550,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.145,1.358,1.997
B,B,B,B,B,B,0.000,5.155,0.000,0.000,B,0.000,0.000,0.000,0.138,B,0.000,0.000,0.113,0.000,B,0.000,1.687,2.145,2.145
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.581,B,0.000,0.000,0.000,0.000,B,0.000,1.183,1.997,1.525
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.805,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.844,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,3.111,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.136,0.091,0.011,0.007,0.037,0.433,0.664,1.278,3.981,0.819,0.628,1.967,2.584,0.494,0.299,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.029,0.037,3.285,0.022,0.022,0.171,0.171,0.022,0.171,0.056,0.029,0.037,0.022,0.022,0.000,0.000,0.000,0.000
0.000,0.000,4.038,4.643,B,B,0.000,0.000,0.000,0.209,0.000,0.000,0.007,0.000,0.011,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4.881,7.494,B,B,0.029,0.000,0.000,0.091,0.007,0.011,0.000,0.022,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.668,7.713,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.606,1.685,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.774,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,1.092,8.255,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 33, 0.64,, 2019-05-15 9:48:51.74오후,,,Raw Sum=,,1485
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.276,0.818,B,0.000,1.183,1.687,2.291
B,B,B,B,B,B,5.155,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.291,1.525,1.997
B,B,B,B,B,B,5.155,5.155,0.000,0.000,B,0.000,0.000,0.000,0.105,B,0.000,0.000,0.148,0.000,B,0.000,1.687,2.145,2.291
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.461,B,0.000,0.000,0.009,0.000,B,0.000,1.183,1.997,1.525
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.805,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,1.844,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.002,0.000,0.000,0.000,B,2.847,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0.000,0.136,0.079,0.016,0.007,0.037,0.433,0.664,1.383,3.981,0.819,0.593,1.967,2.584,0.559,0.275,0.004,0.000,0.000
B,B,B,B,B,B,0.000,0.037,0.037,3.285,0.022,0.022,0.171,0.153,0.022,0.136,0.046,0.022,0.037,0.022,0.022,0.000,0.000,0.000,0.000
0.000,0.000,4.282,4.282,B,B,0.000,0.000,0.000,0.189,0.000,0.000,0.004,0.000,0.011,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4.881,7.822,B,B,0.037,0.000,0.000,0.091,0.004,0.007,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3.163,7.494,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.935,1.967,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.774,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
0.000,0.000,0.935,7.494,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.017,0.000,0.000,0.000
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,B,B,B,B,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.006,0.017,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B,B,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,B,B,B,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

Frame 34, 0.66,, 2019-05-15 9:48:51.76오후,,,Raw Sum=,,1481
B,B,B,B,B,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,1.276,0.769,B,0.000,1.358,1.687,2.291
B,B,B,B,B,B,3.906,14.428,0.000,0.000,B,0.000,0.000,0.000,0.000,B,0.000,0.000,0.113,0.000,B,0.000,2.145,1.525,1.997
